file_name,key_word,window,collocate_term,collocate_frequency,text_frequency,MI_score
Barclay_Rosary_1909,jealous,5,to,1,2964,0.8576049820459332
Barclay_Rosary_1909,jealous,5,feeling,1,30,7.484044118743248
Barclay_Rosary_1909,jealous,5,unreasonably,1,1,12.390934714351767
Barclay_Rosary_1909,jealous,5,the,1,5151,0.060297889628476736
Barclay_Rosary_1909,jealous,5,fortunate,1,3,10.80597221363061
Barclay_Rosary_1909,jealous,5,fellow,1,29,7.532953719224195
Barclay_Rosary_1909,jealous,5,who,1,221,4.603032154960335
Bennet_Imperial_1930,jealous,5,an,1,823,0.4176372216960037
Bennet_Imperial_1930,jealous,5,instant,1,41,4.744833837499545
Bennet_Imperial_1930,jealous,5,the,10,14400,-0.38946725421204537
Bennet_Imperial_1930,jealous,5,director,1,92,3.5788238860606167
Bennet_Imperial_1930,jealous,5,felt,1,204,2.4299605001461337
Bennet_Imperial_1930,jealous,5,of,14,6897,1.1579875127358972
Bennet_Imperial_1930,jealous,5,master,1,45,4.610532745787955
Bennet_Imperial_1930,jealous,5,as,2,1659,0.4062876711617662
Bennet_Imperial_1930,jealous,5,though,2,156,3.816983623255381
Bennet_Imperial_1930,jealous,5,go,1,310,1.8262614368433916
Bennet_Imperial_1930,jealous,5,that,3,2734,0.27055081523272545
Bennet_Imperial_1930,jealous,5,ll,1,373,1.5593540218623916
Bennet_Imperial_1930,jealous,5,make,5,162,5.084463934120367
Bennet_Imperial_1930,jealous,5,them,2,535,2.0389907608291202
Bennet_Imperial_1930,jealous,5,without,1,192,2.517423341396473
Bennet_Imperial_1930,jealous,5,anything,2,176,3.6429542234803325
Bennet_Imperial_1930,jealous,5,else,1,95,3.532530233786681
Bennet_Imperial_1930,jealous,5,still,3,254,3.69866365606662
Bennet_Imperial_1930,jealous,5,at,1,1688,-0.6187133465895557
Bennet_Imperial_1930,jealous,5,yet,1,177,2.6347802920346317
Bennet_Imperial_1930,jealous,5,unknown,1,13,6.401946123976537
Bennet_Imperial_1930,jealous,5,colleagues,1,9,6.932460840675317
Bennet_Imperial_1930,jealous,5,should,1,272,2.0149230008672903
Bennet_Imperial_1930,jealous,5,be,1,1567,-0.511403622354951
Bennet_Imperial_1930,jealous,5,her,2,2937,-0.4177417082072219
Bennet_Imperial_1930,jealous,5,relations,1,26,5.401946123976537
Bennet_Imperial_1930,jealous,5,with,3,1782,0.8880667213168634
Bennet_Imperial_1930,jealous,5,mr,2,752,1.547796990439992
Bennet_Imperial_1930,jealous,5,loved,1,38,4.854458328674044
Bennet_Imperial_1930,jealous,5,authority,2,41,5.744833837499546
Bennet_Imperial_1930,jealous,5,who,2,490,2.165747903115059
Bennet_Imperial_1930,jealous,5,was,4,4363,0.011281083741129573
Bennet_Imperial_1930,jealous,5,very,1,583,0.9150337689171328
Bennet_Imperial_1930,jealous,5,newly,1,6,7.517423341396474
Bennet_Imperial_1930,jealous,5,acquired,1,9,6.932460840675317
Bennet_Imperial_1930,jealous,5,all,4,977,2.170171090149244
Bennet_Imperial_1930,jealous,5,floor,1,208,2.401946123976537
Bennet_Imperial_1930,jealous,5,waiters,1,56,4.295030920060025
Bennet_Imperial_1930,jealous,5,commander,1,1,10.102385842117629
Bennet_Imperial_1930,jealous,5,twenty,1,70,3.973102825172663
Bennet_Imperial_1930,jealous,5,five,1,105,3.3881403244515065
Bennet_Imperial_1930,jealous,5,or,1,560,0.9731028251726629
Bennet_Imperial_1930,jealous,5,not,2,1886,0.2212718814425326
Bennet_Imperial_1930,jealous,5,commendatore,1,29,5.244404846990057
Bennet_Imperial_1930,jealous,5,wider,1,3,8.517423341396475
Bennet_Imperial_1930,jealous,5,reputation,1,14,6.295030920060025
Bennet_Imperial_1930,jealous,5,tea,1,101,3.4441743593658343
Bennet_Imperial_1930,jealous,5,canister,2,3,9.517423341396473
Bennet_Imperial_1930,jealous,5,they,9,883,3.486041215911476
Bennet_Imperial_1930,jealous,5,re,2,285,2.947567733065525
Bennet_Imperial_1930,jealous,5,only,1,345,1.6719332904520978
Bennet_Imperial_1930,jealous,5,you,5,3218,0.7723653262815454
Bennet_Imperial_1930,jealous,5,cousin,1,312,1.8169836232553809
Bennet_Imperial_1930,jealous,5,will,1,279,1.978264530288442
Bennet_Imperial_1930,jealous,5,well,1,578,0.9274601596169504
Bennet_Imperial_1930,jealous,5,course,3,241,3.7744590066088235
Bennet_Imperial_1930,jealous,5,have,2,1077,1.0295833075734215
Bennet_Imperial_1930,jealous,5,said,3,1433,1.2025254485766397
Bennet_Imperial_1930,jealous,5,to,3,6602,-1.0013390803837505
Bennet_Imperial_1930,jealous,5,about,1,705,0.6409063948314733
Bennet_Imperial_1930,jealous,5,their,4,373,3.559354021862392
Bennet_Imperial_1930,jealous,5,being,3,247,3.738981111254108
Bennet_Imperial_1930,jealous,5,either,1,74,3.8929324764886792
Bennet_Imperial_1930,jealous,5,other,1,249,2.1423839100495483
Bennet_Imperial_1930,jealous,5,one,2,723,1.6045340051665113
Bennet_Imperial_1930,jealous,5,been,1,903,0.28380366463677115
Bennet_Imperial_1930,jealous,5,same,1,131,3.0689628405801788
Bennet_Imperial_1930,jealous,5,wouldn,1,108,3.3474983399541607
Bennet_Imperial_1930,jealous,5,t,2,1742,0.33585693351876467
Bennet_Imperial_1930,jealous,5,i,8,4143,1.085925737138422
Bennet_Imperial_1930,jealous,5,do,1,557,0.9808523247775975
Bennet_Imperial_1930,jealous,5,know,3,531,2.6347802920346317
Bennet_Imperial_1930,jealous,5,how,2,282,2.9628344897188357
Bennet_Imperial_1930,jealous,5,girls,1,85,3.6929949059799276
Bennet_Imperial_1930,jealous,5,are,2,365,2.5906331883502496
Bennet_Imperial_1930,jealous,5,blast,1,1,10.102385842117629
Bennet_Imperial_1930,jealous,5,two,1,437,1.330896372617031
Bennet_Imperial_1930,jealous,5,men,2,170,3.6929949059799276
Bennet_Imperial_1930,jealous,5,were,5,838,2.71350750330564
Bennet_Imperial_1930,jealous,5,a,4,5908,-0.42606826864715985
Bennet_Imperial_1930,jealous,5,little,1,187,2.5554913822299925
Bennet_Imperial_1930,jealous,5,another,1,188,2.5477969904399917
Bennet_Imperial_1930,jealous,5,in,1,4261,-1.9545904940605898
Bennet_Imperial_1930,jealous,5,regard,1,17,6.01492300086729
Bennet_Imperial_1930,jealous,5,it,2,3236,-0.5576100503123483
Bennet_Imperial_1930,jealous,5,makes,1,22,5.642954223480332
Bennet_Imperial_1930,jealous,5,me,4,797,2.4639499281271577
Bennet_Imperial_1930,jealous,5,smile,1,143,2.94251450533924
Bennet_Imperial_1930,jealous,5,anyhow,1,43,4.676121087415532
Bennet_Imperial_1930,jealous,5,girl,1,230,2.256895791173254
Bennet_Imperial_1930,jealous,5,single,1,23,5.578823886060616
Bennet_Imperial_1930,jealous,5,word,1,122,3.171648504554743
Bennet_Imperial_1930,jealous,5,she,2,3736,-0.7648928975920327
Bennet_Imperial_1930,jealous,5,had,2,3382,-0.6212751022923538
Bennet_Imperial_1930,jealous,5,rendered,1,13,6.401946123976537
Bennet_Imperial_1930,jealous,5,quarrel,1,19,5.854458328674044
Bennet_Imperial_1930,jealous,5,if,1,746,0.5593540218623916
Bennet_Imperial_1930,jealous,5,could,4,821,2.4211474303398246
Bennet_Imperial_1930,jealous,5,jealous,2,24,6.517423341396474
Bennet_Imperial_1930,jealous,5,oh,2,232,3.2444048469900575
Bennet_Imperial_1930,jealous,5,didn,2,153,3.844997999424977
Bennet_Imperial_1930,jealous,5,darling,1,98,3.4876759980024215
Bennet_Imperial_1930,jealous,5,tried,1,39,4.816983623255381
Bennet_Imperial_1930,jealous,5,him,1,1257,-0.19338309230287856
Bennet_Imperial_1930,jealous,5,man,1,376,1.547796990439992
Bennet_Imperial_1930,jealous,5,would,1,987,0.15547956766123158
Bennet_Imperial_1930,jealous,5,naturally,1,33,5.0579917227591755
Bennet_Imperial_1930,jealous,5,inevitably,1,3,8.517423341396475
Bennet_Imperial_1930,jealous,5,miss,1,656,0.7448338374995455
Bennet_Imperial_1930,jealous,5,maclaren,1,159,2.789502886833274
Bennet_Imperial_1930,jealous,5,and,4,7381,-0.7472147327198514
Bennet_Imperial_1930,jealous,5,anyone,2,29,6.244404846990057
Bennet_Imperial_1930,jealous,5,understand,2,66,5.0579917227591755
Bennet_Imperial_1930,jealous,5,yes,1,449,1.2918142073764822
Bennet_Imperial_1930,jealous,5,evelyn,2,1747,0.33172194920086967
Bennet_Imperial_1930,jealous,5,for,1,1924,-0.8075072416524127
Bennet_Imperial_1930,jealous,5,more,2,523,2.071718705870688
Bennet_Imperial_1930,jealous,5,interjected,1,6,7.517423341396474
Bennet_Imperial_1930,jealous,5,quietly,1,35,4.9731028251726626
Bennet_Imperial_1930,jealous,5,saying,1,52,4.401946123976537
Bennet_Imperial_1930,jealous,5,natural,1,17,6.01492300086729
Bennet_Imperial_1930,jealous,5,but,1,1928,-0.8105034941123324
Bennet_Imperial_1930,jealous,5,don,1,357,1.6226055780885296
Bennet_Imperial_1930,jealous,5,watlington,1,68,4.01492300086729
Bennet_Imperial_1930,jealous,5,bit,1,114,3.269495827952887
Bennet_Imperial_1930,jealous,5,s,1,2331,-1.0843474470112369
Bennet_Imperial_1930,jealous,5,teasing,1,11,6.6429542234803325
Morris_Wood_1894,jealous,5,and,2,3080,1.7129530264338515
Morris_Wood_1894,jealous,5,am,1,51,6.629242320044619
Morris_Wood_1894,jealous,5,therefore,1,23,7.778105705959102
Morris_Wood_1894,jealous,5,peevish,1,3,10.716705161294959
Morris_Wood_1894,jealous,5,thou,1,430,3.5534748124266553
Morris_Wood_1894,jealous,5,so,1,377,3.7432469487474513
Morris_Wood_1894,jealous,5,far,1,31,7.34747135162924
Morris_Wood_1894,jealous,5,above,1,11,8.842236043378819
Morris_Wood_1894,jealous,5,the,1,2658,0.9255422727399407
